Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
UA,07/04/2022,288,,ORD,16:53,00:00,115,0,0,0,0,0,0,0
UA,07/04/2022,604,N895UA,DEN,15:04,14:57,199,194,-7,0,0,0,0,0
UA,07/04/2022,1503,N66814,ORD,23:59,23:53,114,109,-6,0,0,0,0,0
UA,07/04/2022,2615,N848UA,IAD,23:35,00:15,73,86,40,24,0,13,0,3
UA,07/05/2017,1500,N475UA,ORD,16:42,16:29,110,102,-13,0,0,0,0,0
UA,07/05/2019,607,N39297,ORD,21:18,23:12,118,103,114,0,0,0,0,114
UA,07/05/2019,2341,N818UA,ORD,14:53,14:48,108,113,-5,0,0,0,0,0
UA,07/05/2021,1240,N462UA,ORD,20:49,20:40,109,103,-9,0,0,0,0,0
UA,07/05/2022,288,N417UA,ORD,16:53,16:52,115,89,-1,0,0,0,0,0
UA,07/05/2022,604,N882UA,DEN,15:04,15:00,199,186,-4,0,0,0,0,0
UA,07/05/2022,1503,N66828,ORD,23:59,00:38,114,119,39,0,34,5,0,0
UA,07/05/2022,2615,N821UA,IAD,23:35,23:42,73,65,7,0,0,0,0,0
UA,07/06/2017,1500,N437UA,ORD,16:42,16:50,110,122,8,0,0,0,0,0
UA,07/06/2019,607,N18243,ORD,20:58,21:05,118,121,7,0,0,0,0,0
UA,07/06/2021,1240,N413UA,ORD,20:49,20:39,109,96,-10,0,0,0,0,0
UA,07/06/2022,288,N427UA,ORD,16:53,16:34,115,98,-19,0,0,0,0,0
UA,07/06/2022,604,N811UA,DEN,15:04,19:04,199,228,240,0,0,240,0,0
UA,07/06/2022,1503,N69829,ORD,23:59,23:56,114,114,-3,0,0,0,0,0
UA,07/06/2022,2615,N815UA,IAD,23:35,23:30,73,72,-5,0,0,0,0,0
UA,07/07/2017,1500,N487UA,ORD,16:42,17:02,110,91,20,0,0,0,0,20
UA,07/07/2019,607,N18220,ORD,20:58,20:55,118,121,-3,0,0,0,0,0
UA,07/07/2019,2341,N17719,ORD,14:48,14:32,108,99,-16,0,0,0,0,0
UA,07/07/2021,1240,N69819,ORD,20:49,21:23,109,108,34,15,0,0,0,19
UA,07/07/2022,288,N819UA,ORD,16:53,16:38,115,100,-15,0,0,0,0,0
UA,07/07/2022,604,N895UA,DEN,15:04,15:01,199,196,-3,0,0,0,0,0
UA,07/07/2022,1503,N77430,ORD,23:59,23:40,114,98,-19,0,0,0,0,0
UA,07/07/2022,2615,N826UA,IAD,23:35,23:27,73,67,-8,0,0,0,0,0
UA,07/08/2017,1500,N465UA,ORD,16:42,16:28,110,98,-14,0,0,0,0,0
UA,07/08/2018,1409,N24736,ORD,08:52,08:39,112,104,-13,0,0,0,0,0
UA,07/08/2019,607,N14240,ORD,20:58,22:31,118,106,93,0,0,0,0,93
UA,07/08/2019,2341,N17730,ORD,14:48,15:06,108,105,18,18,0,0,0,0
UA,07/08/2021,1240,N38424,ORD,20:49,21:02,109,106,13,0,0,0,0,0
UA,07/08/2022,288,N837UA,ORD,16:53,16:35,115,100,-18,0,0,0,0,0
UA,07/08/2022,604,N894UA,DEN,15:04,14:51,199,186,-13,0,0,0,0,0
UA,07/08/2022,1503,N37474,ORD,23:59,23:48,114,108,-11,0,0,0,0,0
UA,07/08/2022,2615,N834UA,IAD,23:35,23:26,73,67,-9,0,0,0,0,0
UA,07/09/2017,1500,N816UA,ORD,16:42,16:52,110,101,10,0,0,0,0,0
UA,07/09/2019,607,N14237,ORD,20:58,21:08,118,109,10,0,0,0,0,0
UA,07/09/2019,2341,N23707,ORD,14:48,14:38,108,109,-10,0,0,0,0,0
UA,07/09/2021,1240,N826UA,ORD,20:49,20:35,109,97,-14,0,0,0,0,0
UA,07/09/2022,535,N75436,ORD,00:15,00:17,114,105,2,0,0,0,0,0
UA,07/09/2022,604,N894UA,DEN,15:04,15:05,199,201,1,0,0,0,0,0
UA,07/09/2022,2615,N451UA,IAD,23:35,00:13,73,65,38,0,0,0,0,38
UA,07/10/2017,1500,N435UA,ORD,16:42,17:16,110,97,34,1,0,0,0,33
UA,07/10/2019,607,N77535,ORD,20:58,20:33,118,95,-25,0,0,0,0,0
UA,07/10/2019,2341,N23721,ORD,14:48,14:28,108,99,-20,0,0,0,0,0
UA,07/10/2021,380,N33714,IAD,23:40,23:31,70,65,-9,0,0,0,0,0
UA,07/10/2022,288,N452UA,ORD,16:53,16:30,115,105,-23,0,0,0,0,0
UA,07/10/2022,604,N846UA,DEN,15:04,15:05,199,201,1,0,0,0,0,0
UA,07/10/2022,1503,N62884,ORD,23:59,23:46,114,99,-13,0,0,0,0,0
UA,07/10/2022,2615,N804UA,IAD,23:35,23:20,73,67,-15,0,0,0,0,0
UA,07/11/2017,1500,N475UA,ORD,16:42,16:32,110,104,-10,0,0,0,0,0
UA,07/11/2019,607,N16217,ORD,20:58,22:19,118,107,81,81,0,0,0,0
UA,07/11/2019,2341,N826UA,ORD,14:48,14:39,108,107,-9,0,0,0,0,0
UA,07/11/2021,1240,N63820,ORD,20:49,20:43,109,103,-6,0,0,0,0,0
UA,07/11/2022,288,,ORD,16:53,00:00,115,0,0,0,0,0,0,0
UA,07/11/2022,604,N846UA,DEN,15:04,14:48,199,187,-16,0,0,0,0,0
UA,07/11/2022,1503,N66893,ORD,23:59,23:40,114,100,-19,0,0,0,0,0
UA,07/11/2022,2615,N813UA,IAD,23:35,23:20,73,67,-15,0,0,0,0,0
UA,07/12/2017,1500,,ORD,16:42,00:00,110,0,0,0,0,0,0,0
UA,07/12/2019,607,N77258,ORD,20:58,21:48,118,113,50,50,0,0,0,0
UA,07/12/2019,2341,N13750,ORD,14:48,14:39,108,110,-9,0,0,0,0,0
UA,07/12/2021,1240,N472UA,ORD,20:49,21:11,109,118,22,13,0,9,0,0
UA,07/12/2022,288,N850UA,ORD,16:53,16:38,115,98,-15,0,0,0,0,0
UA,07/12/2022,604,N846UA,DEN,15:04,14:54,199,196,-10,0,0,0,0,0
UA,07/12/2022,1503,N66831,ORD,23:59,00:01,114,102,2,0,0,0,0,0
UA,07/12/2022,2615,N829UA,IAD,23:35,03:38,73,61,243,243,0,0,0,0
UA,07/13/2017,1500,N471UA,ORD,16:42,16:29,110,101,-13,0,0,0,0,0
UA,07/13/2019,607,N35271,ORD,20:58,21:51,118,92,53,25,0,0,0,28
UA,07/13/2021,1240,N454UA,ORD,20:49,20:57,109,114,8,0,0,0,0,0
UA,07/13/2022,288,N898UA,ORD,16:53,17:05,115,127,12,0,0,0,0,0
UA,07/13/2022,604,N896UA,DEN,15:04,14:51,199,190,-13,0,0,0,0,0
UA,07/13/2022,1503,N68452,ORD,23:59,23:46,114,103,-13,0,0,0,0,0
UA,07/13/2022,2615,N832UA,IAD,23:35,00:13,73,67,38,0,38,0,0,0
UA,07/14/2017,1500,N453UA,ORD,16:42,16:48,110,100,6,0,0,0,0,0
UA,07/14/2019,607,N27246,ORD,20:58,01:43,118,97,285,6,0,0,0,279
UA,07/14/2019,2341,N33714,ORD,14:48,14:52,108,116,4,0,0,0,0,0
UA,07/14/2021,1240,N401UA,ORD,20:49,21:55,109,168,66,0,0,59,0,7
UA,07/14/2022,288,N890UA,ORD,16:53,16:59,115,102,6,0,0,0,0,0
UA,07/14/2022,604,N818UA,DEN,15:04,14:59,199,201,-5,0,0,0,0,0
UA,07/14/2022,1503,N69847,ORD,23:59,23:47,114,101,-12,0,0,0,0,0
UA,07/14/2022,2615,N895UA,IAD,23:35,23:28,73,67,-7,0,0,0,0,0
UA,07/15/2017,1500,N477UA,ORD,16:42,18:11,110,92,89,0,0,0,0,89
UA,07/15/2018,1409,N24702,ORD,08:52,08:34,112,99,-18,0,0,0,0,0
UA,07/15/2019,607,N76523,ORD,20:58,20:50,118,113,-8,0,0,0,0,0
UA,07/15/2019,2341,N23721,ORD,14:48,14:42,108,109,-6,0,0,0,0,0
UA,07/15/2021,1240,N468UA,ORD,20:49,20:56,109,114,7,0,0,0,0,0
UA,07/15/2022,288,N891UA,ORD,16:53,17:36,115,104,43,0,0,0,0,43
UA,07/15/2022,604,N898UA,DEN,15:04,15:22,199,220,18,0,0,18,0,0
UA,07/15/2022,1503,N69826,ORD,23:59,01:09,114,91,70,5,0,0,0,65
UA,07/15/2022,2615,N835UA,IAD,23:35,23:12,73,56,-23,0,0,0,0,0
UA,07/16/2017,1500,N804UA,ORD,16:42,16:20,110,95,-22,0,0,0,0,0
UA,07/16/2019,607,N17233,ORD,20:58,22:44,118,143,106,79,0,25,0,2
UA,07/16/2019,2341,N33714,ORD,14:48,14:40,108,106,-8,0,0,0,0,0
UA,07/16/2021,1240,N846UA,ORD,20:49,20:43,109,103,-6,0,0,0,0,0
UA,07/16/2022,535,N37422,ORD,00:15,00:13,114,115,-2,0,0,0,0,0
UA,07/16/2022,604,N834UA,DEN,15:04,15:04,199,199,0,0,0,0,0,0
UA,07/16/2022,2615,N845UA,IAD,23:35,23:26,73,74,-9,0,0,0,0,0
UA,07/17/2017,1500,N469UA,ORD,16:42,16:28,110,96,-14,0,0,0,0,0
UA,07/17/2019,607,N26232,ORD,20:58,20:35,118,97,-23,0,0,0,0,0
UA,07/17/2019,2341,N73445,ORD,14:48,15:03,108,105,15,0,0,0,0,15
UA,07/17/2021,380,N15712,IAD,23:40,23:42,70,70,2,0,0,0,0,0
UA,07/17/2022,288,N34460,ORD,16:48,16:37,113,107,-11,0,0,0,0,0
UA,07/17/2022,604,N837UA,DEN,15:04,14:45,199,189,-19,0,0,0,0,0
UA,07/17/2022,1503,N63890,ORD,23:59,23:38,114,100,-21,0,0,0,0,0
UA,07/17/2022,2615,N846UA,IAD,23:35,01:30,73,73,115,0,115,0,0,0
UA,07/18/2017,1500,N405UA,ORD,16:42,16:33,110,108,-9,0,0,0,0,0
UA,07/18/2019,607,N18220,ORD,20:58,22:09,118,92,71,71,0,0,0,0
UA,07/18/2019,2341,,ORD,14:48,00:00,108,0,0,0,0,0,0,0
UA,07/18/2021,1240,N446UA,ORD,20:49,21:27,109,104,38,38,0,0,0,0
UA,07/18/2022,288,N825UA,ORD,16:53,16:37,115,103,-16,0,0,0,0,0
UA,07/18/2022,604,N815UA,DEN,15:04,15:12,199,209,8,0,0,0,0,0
UA,07/18/2022,1503,N63899,ORD,23:59,00:06,114,108,7,0,0,0,0,0
UA,07/18/2022,2615,N829UA,IAD,23:35,00:33,73,118,58,3,0,45,0,10
UA,07/19/2017,1500,N835UA,ORD,16:42,16:19,110,90,-23,0,0,0,0,0
UA,07/19/2019,607,N78524,ORD,20:58,20:52,118,115,-6,0,0,0,0,0
UA,07/19/2019,2341,N39728,ORD,14:48,15:02,108,102,14,0,0,0,0,0
UA,07/19/2021,1240,N426UA,ORD,20:49,20:40,109,105,-9,0,0,0,0,0
UA,07/19/2022,288,N816UA,ORD,16:53,16:49,115,115,-4,0,0,0,0,0
UA,07/19/2022,604,N899UA,DEN,15:04,15:04,199,199,0,0,0,0,0,0
UA,07/19/2022,1503,N37470,ORD,23:59,23:51,114,107,-8,0,0,0,0,0
UA,07/19/2022,2615,N449UA,IAD,23:35,23:34,73,71,-1,0,0,0,0,0
UA,07/20/2017,1500,N438UA,ORD,16:42,17:09,110,101,27,13,0,0,0,14
UA,07/20/2019,607,N18220,ORD,20:58,21:55,118,105,57,0,2,0,0,55
UA,07/20/2021,1240,N426UA,ORD,20:49,20:49,109,108,0,0,0,0,0,0
UA,07/20/2022,288,N831UA,ORD,16:53,17:57,115,123,64,1,0,8,0,55
UA,07/20/2022,604,N889UA,DEN,15:04,14:49,199,187,-15,0,0,0,0,0
UA,07/20/2022,1503,N68823,ORD,23:59,23:57,114,104,-2,0,0,0,0,0
UA,07/20/2022,2615,N879UA,IAD,23:35,23:21,73,63,-14,0,0,0,0,0
UA,07/21/2017,1500,N419UA,ORD,16:42,16:19,110,98,-23,0,0,0,0,0
UA,07/21/2019,607,N67827,ORD,20:58,01:22,118,97,264,8,0,0,0,256
UA,07/21/2019,2341,N13720,ORD,14:48,14:41,108,107,-7,0,0,0,0,0
UA,07/21/2021,1240,N416UA,ORD,20:49,21:14,109,123,25,11,0,14,0,0
UA,07/21/2022,288,N816UA,ORD,16:53,16:31,115,97,-22,0,0,0,0,0
UA,07/21/2022,604,N832UA,DEN,15:04,15:18,199,191,14,0,0,0,0,0
UA,07/21/2022,1503,N53442,ORD,23:59,00:16,114,116,17,15,0,2,0,0
UA,07/21/2022,2615,N896UA,IAD,23:35,23:29,73,73,-6,0,0,0,0,0
UA,07/22/2017,1500,N803UA,ORD,16:42,16:17,110,91,-25,0,0,0,0,0
UA,07/22/2018,1409,N16709,ORD,08:52,08:55,112,106,3,0,0,0,0,0
UA,07/22/2019,607,N14219,ORD,20:58,20:55,118,121,-3,0,0,0,0,0
UA,07/22/2019,2341,N17730,ORD,14:48,15:38,108,93,50,35,0,0,0,15
UA,07/22/2021,1240,N37471,ORD,20:49,20:28,109,91,-21,0,0,0,0,0
UA,07/22/2022,288,N801UA,ORD,16:53,16:32,115,99,-21,0,0,0,0,0
UA,07/22/2022,604,N838UA,DEN,15:04,14:50,199,193,-14,0,0,0,0,0
UA,07/22/2022,1503,N39416,ORD,23:59,00:48,114,130,49,33,0,16,0,0
UA,07/22/2022,2615,N846UA,IAD,23:35,23:37,73,64,2,0,0,0,0,0
UA,07/23/2017,1500,N831UA,ORD,16:42,16:25,110,98,-17,0,0,0,0,0
UA,07/23/2019,607,N33203,ORD,20:58,20:47,118,101,-11,0,0,0,0,0
UA,07/23/2019,2341,N24706,ORD,14:48,15:24,108,99,36,1,0,0,0,35
UA,07/23/2021,1240,N845UA,ORD,20:49,20:43,109,106,-6,0,0,0,0,0
UA,07/23/2022,535,N38451,ORD,00:15,00:08,114,109,-7,0,0,0,0,0
UA,07/23/2022,604,N451UA,DEN,15:04,15:12,199,203,8,0,0,0,0,0
UA,07/23/2022,2615,N804UA,IAD,23:35,23:52,73,91,17,0,0,17,0,0
UA,07/24/2017,1500,N469UA,ORD,16:42,16:19,110,88,-23,0,0,0,0,0
UA,07/24/2019,607,N12218,ORD,20:58,21:23,118,113,25,25,0,0,0,0
UA,07/24/2019,2341,N14731,ORD,14:48,15:01,108,101,13,0,0,0,0,0
UA,07/24/2021,380,N15710,IAD,23:40,23:46,70,75,6,0,0,0,0,0
UA,07/24/2022,604,N872UA,DEN,15:04,15:11,199,187,7,0,0,0,0,0
UA,07/24/2022,1503,N67845,ORD,23:59,00:32,114,148,33,0,0,33,0,0
UA,07/24/2022,2615,N801UA,IAD,23:35,23:41,73,70,6,0,0,0,0,0
UA,07/25/2017,1500,N403UA,ORD,16:42,16:37,110,107,-5,0,0,0,0,0
UA,07/25/2019,607,N76265,ORD,20:58,20:49,118,115,-9,0,0,0,0,0
UA,07/25/2019,2341,N14704,ORD,14:48,14:49,108,117,1,0,0,0,0,0
UA,07/25/2021,1240,N895UA,ORD,20:49,20:30,109,97,-19,0,0,0,0,0
UA,07/25/2022,288,N812UA,ORD,16:53,16:46,115,112,-7,0,0,0,0,0
UA,07/25/2022,604,N825UA,DEN,15:04,15:13,199,208,9,0,0,0,0,0
UA,07/25/2022,1503,N78448,ORD,23:59,23:50,114,99,-9,0,0,0,0,0
UA,07/25/2022,2615,N831UA,IAD,23:35,01:46,73,65,131,0,0,0,0,131
UA,07/26/2017,1500,N486UA,ORD,16:42,16:36,110,106,-6,0,0,0,0,0
UA,07/26/2019,607,N38257,ORD,20:58,20:41,118,109,-17,0,0,0,0,0
UA,07/26/2019,2341,N13720,ORD,14:48,14:45,108,116,-3,0,0,0,0,0
UA,07/26/2021,1240,N466UA,ORD,20:49,20:39,109,99,-10,0,0,0,0,0
UA,07/26/2022,288,N828UA,ORD,16:53,16:37,115,100,-16,0,0,0,0,0
UA,07/26/2022,604,N876UA,DEN,15:04,14:53,199,192,-11,0,0,0,0,0
UA,07/26/2022,1503,N67845,ORD,23:59,23:57,114,95,-2,0,0,0,0,0
UA,07/26/2022,2615,N822UA,IAD,23:35,00:19,73,63,44,44,0,0,0,0
UA,07/27/2017,1500,N440UA,ORD,16:42,16:33,110,104,-9,0,0,0,0,0
UA,07/27/2019,607,N36272,ORD,20:58,21:33,118,102,35,0,0,13,0,22
UA,07/27/2021,1240,N443UA,ORD,20:49,20:52,109,115,3,0,0,0,0,0
UA,07/27/2022,288,N444UA,ORD,16:53,17:02,115,126,9,0,0,0,0,0
UA,07/27/2022,604,N850UA,DEN,15:04,15:27,199,196,23,23,0,0,0,0
UA,07/27/2022,1503,N78448,ORD,23:59,23:48,114,100,-11,0,0,0,0,0
UA,07/27/2022,2615,N806UA,IAD,23:35,23:31,73,63,-4,0,0,0,0,0
UA,07/28/2017,1500,N449UA,ORD,16:42,16:21,110,92,-21,0,0,0,0,0
UA,07/28/2019,607,N73291,ORD,20:58,20:44,118,112,-14,0,0,0,0,0
UA,07/28/2019,2341,N13720,ORD,14:48,14:35,108,104,-13,0,0,0,0,0
UA,07/28/2021,1240,N37466,ORD,20:49,20:46,109,100,-3,0,0,0,0,0
UA,07/28/2022,288,,ORD,16:53,00:00,115,0,0,0,0,0,0,0
UA,07/28/2022,376,N37527,ORD,00:24,00:12,114,100,-12,0,0,0,0,0
UA,07/28/2022,604,N850UA,DEN,15:04,14:42,199,178,-22,0,0,0,0,0
UA,07/28/2022,2615,N420UA,IAD,23:35,23:52,73,78,17,12,0,5,0,0
UA,07/29/2017,1500,N458UA,ORD,16:42,16:33,110,107,-9,0,0,0,0,0
UA,07/29/2018,1409,N24715,ORD,08:52,08:44,112,104,-8,0,0,0,0,0
UA,07/29/2019,607,,ORD,20:58,00:00,118,0,0,0,0,0,0,0
UA,07/29/2019,2341,N17753,ORD,14:48,15:57,108,180,69,0,0,69,0,0
UA,07/29/2021,1240,N67815,ORD,20:49,20:47,109,95,-2,0,0,0,0,0
UA,07/29/2022,288,N846UA,ORD,16:53,17:15,115,97,22,13,0,0,0,9
UA,07/29/2022,604,N801UA,DEN,15:04,15:20,199,185,16,16,0,0,0,0
UA,07/29/2022,1503,N28457,ORD,23:59,00:16,114,103,17,17,0,0,0,0
UA,07/29/2022,2615,N877UA,IAD,23:35,23:17,73,63,-18,0,0,0,0,0
UA,07/30/2017,1500,N828UA,ORD,16:42,16:32,110,109,-10,0,0,0,0,0
UA,07/30/2019,607,N87531,ORD,20:58,20:30,118,102,-28,0,0,0,0,0
UA,07/30/2019,2341,N13720,ORD,14:48,14:47,108,107,-1,0,0,0,0,0
UA,07/30/2021,1240,N824UA,ORD,20:49,20:34,109,99,-15,0,0,0,0,0
UA,07/30/2022,535,N69830,ORD,00:15,00:05,114,112,-10,0,0,0,0,0
UA,07/30/2022,604,N880UA,DEN,15:04,15:08,199,194,4,0,0,0,0,0
UA,07/30/2022,2615,N39726,IAD,23:35,23:27,73,59,-8,0,0,0,0,0
UA,07/31/2017,1500,N433UA,ORD,16:42,16:29,110,104,-13,0,0,0,0,0
UA,07/31/2019,607,N73291,ORD,20:58,00:03,118,101,185,50,0,0,0,135
UA,07/31/2019,2341,N17753,ORD,14:48,14:54,108,99,6,0,0,0,0,0
UA,07/31/2021,380,N822UA,IAD,23:40,23:27,70,66,-13,0,0,0,0,0
UA,07/31/2022,288,N897UA,ORD,16:53,16:52,115,99,-1,0,0,0,0,0
UA,07/31/2022,604,N851UA,DEN,15:04,15:05,199,205,1,0,0,0,0,0
UA,07/31/2022,1503,N39418,ORD,00:15,00:08,114,109,-7,0,0,0,0,0
UA,07/31/2022,2615,N17753,IAD,23:35,09:13,73,56,578,13,0,0,0,565
UA,08/01/2017,1500,N498UA,ORD,16:42,17:17,110,107,35,12,0,0,0,23
UA,08/01/2019,607,N24202,ORD,20:58,20:44,118,108,-14,0,0,0,0,0
UA,08/01/2019,2341,N417UA,ORD,14:49,14:36,109,101,-13,0,0,0,0,0
UA,08/01/2021,1422,N488UA,ORD,21:07,20:58,112,96,-9,0,0,0,0,0
UA,08/01/2022,604,N410UA,DEN,15:04,15:11,199,193,7,0,0,0,0,0
UA,08/01/2022,1046,N37427,ORD,23:59,23:59,114,116,0,0,0,0,0,0
UA,08/01/2022,1559,N822UA,ORD,16:50,16:32,115,105,-18,0,0,0,0,0
UA,08/01/2022,2615,N829UA,IAD,23:35,00:22,73,89,47,31,0,16,0,0
UA,08/02/2017,1500,N495UA,ORD,16:42,16:41,110,111,-1,0,0,0,0,0
UA,08/02/2019,607,N76516,ORD,20:58,20:32,118,97,-26,0,0,0,0,0
UA,08/02/2019,2341,N13720,ORD,14:48,14:37,108,105,-11,0,0,0,0,0
UA,08/02/2021,1422,N891UA,ORD,21:07,21:05,112,108,-2,0,0,0,0,0
UA,08/02/2022,604,N405UA,DEN,15:10,15:07,199,193,-3,0,0,0,0,0
UA,08/02/2022,1046,N36472,ORD,23:59,23:42,114,101,-17,0,0,0,0,0
UA,08/02/2022,1559,N825UA,ORD,16:50,16:40,115,111,-10,0,0,0,0,0
UA,08/02/2022,2615,N478UA,IAD,23:35,23:22,73,66,-13,0,0,0,0,0
UA,08/03/2017,1500,,ORD,16:42,00:00,110,0,0,0,0,0,0,0
UA,08/03/2019,607,N24202,ORD,20:58,20:36,118,100,-22,0,0,0,0,0
UA,08/03/2021,1422,N894UA,ORD,21:07,21:18,112,127,11,0,0,0,0,0
UA,08/03/2022,604,N484UA,DEN,15:10,15:21,199,207,11,0,0,0,0,0
UA,08/03/2022,1046,N69804,ORD,23:59,02:28,114,106,149,149,0,0,0,0
UA,08/03/2022,1559,N430UA,ORD,16:50,00:00,115,0,0,0,0,0,0,0
UA,08/03/2022,2615,,IAD,23:35,00:00,73,0,0,0,0,0,0,0
UA,08/04/2017,1500,N453UA,ORD,16:42,21:17,110,121,275,74,0,11,0,190
UA,08/04/2019,607,N78524,ORD,20:58,20:47,118,110,-11,0,0,0,0,0
UA,08/04/2019,2341,N15710,ORD,14:48,14:26,108,96,-22,0,0,0,0,0
UA,08/04/2021,1422,N406UA,ORD,21:07,21:27,112,109,20,0,0,1,0,19
UA,08/04/2022,604,N485UA,DEN,15:10,16:04,199,187,54,54,0,0,0,0
UA,08/04/2022,1046,N39475,ORD,23:59,00:04,114,111,5,0,0,0,0,0
UA,08/04/2022,1559,N812UA,ORD,16:50,17:04,115,129,14,0,0,0,0,0
UA,08/04/2022,2615,N823UA,IAD,23:35,02:17,73,70,162,0,162,0,0,0
UA,08/05/2017,1500,N457UA,ORD,16:42,16:34,110,108,-8,0,0,0,0,0
UA,08/05/2018,1409,N17752,ORD,08:52,09:05,112,96,13,0,0,0,0,0
UA,08/05/2019,607,N73259,ORD,20:58,20:43,118,111,-15,0,0,0,0,0
UA,08/05/2019,2341,N453UA,ORD,14:49,14:39,109,102,-10,0,0,0,0,0
UA,08/05/2021,1422,N892UA,ORD,21:07,22:00,112,99,53,0,0,0,0,53
UA,08/05/2022,604,N485UA,DEN,15:10,15:06,199,194,-4,0,0,0,0,0
UA,08/05/2022,1046,N68880,ORD,23:59,23:52,114,102,-7,0,0,0,0,0
UA,08/05/2022,1559,N890UA,ORD,16:50,16:28,115,96,-22,0,0,0,0,0
UA,08/05/2022,2615,N892UA,IAD,23:35,12:49,73,69,794,794,0,0,0,0
UA,08/06/2019,607,N17233,ORD,20:58,20:40,118,101,-18,0,0,0,0,0
UA,08/06/2019,2341,N39728,ORD,14:48,14:42,108,106,-6,0,0,0,0,0
UA,08/06/2021,1422,N446UA,ORD,21:07,21:08,112,116,1,0,0,0,0,0
UA,08/06/2022,604,N485UA,DEN,15:10,15:37,199,205,27,0,0,6,0,21
UA,08/06/2022,776,N75428,ORD,00:15,00:47,114,109,32,12,0,0,0,20
UA,08/06/2022,2615,N850UA,IAD,23:35,23:30,73,62,-5,0,0,0,0,0
UA,08/07/2017,1500,N424UA,ORD,16:42,16:20,110,90,-22,0,0,0,0,0
UA,08/07/2019,607,N17245,ORD,21:03,22:00,118,133,57,0,0,15,0,42
UA,08/07/2019,2341,N445UA,ORD,14:49,15:22,109,117,33,25,0,8,0,0
UA,08/07/2021,1422,N814UA,ORD,21:07,21:21,112,131,14,0,0,0,0,0
UA,08/07/2022,604,N426UA,DEN,15:10,15:48,199,214,38,23,0,15,0,0
UA,08/07/2022,1046,N61887,ORD,23:59,00:05,114,115,6,0,0,0,0,0
UA,08/07/2022,1559,,ORD,16:50,00:00,115,0,0,0,0,0,0,0
UA,08/07/2022,2615,N872UA,IAD,23:35,23:46,73,67,11,0,0,0,0,0
UA,08/08/2017,1500,N488UA,ORD,16:42,16:34,110,104,-8,0,0,0,0,0
UA,08/08/2019,607,N14237,ORD,20:58,21:08,118,114,10,0,0,0,0,0
UA,08/08/2019,2341,N13716,ORD,14:48,15:24,108,138,36,6,0,30,0,0
UA,08/08/2021,1422,,ORD,21:07,00:00,112,0,0,0,0,0,0,0
UA,08/08/2022,604,N452UA,DEN,15:04,15:56,196,252,52,0,0,52,0,0
UA,08/08/2022,1046,N37468,ORD,23:59,00:12,114,113,13,0,0,0,0,0
UA,08/08/2022,1559,N444UA,ORD,16:50,17:34,115,109,44,16,0,0,0,28
UA,08/08/2022,2615,N871UA,IAD,23:35,01:20,73,65,105,3,0,0,0,102
UA,08/09/2017,1500,N455UA,ORD,16:42,16:32,110,105,-10,0,0,0,0,0
UA,08/09/2019,607,N36247,ORD,20:58,21:09,118,116,11,0,0,0,0,0
UA,08/09/2019,2341,N15712,ORD,14:48,14:31,108,100,-17,0,0,0,0,0
UA,08/09/2021,1422,N889UA,ORD,21:07,23:47,112,138,160,0,134,26,0,0
UA,08/09/2022,604,N451UA,DEN,15:10,16:05,199,190,55,55,0,0,0,0
UA,08/09/2022,1046,N34460,ORD,23:59,00:12,114,99,13,0,0,0,0,0
UA,08/09/2022,1559,N818UA,ORD,16:50,16:37,115,104,-13,0,0,0,0,0
UA,08/09/2022,2615,N880UA,IAD,23:35,00:48,73,87,73,6,0,14,0,53
UA,08/10/2017,1500,N424UA,ORD,16:42,16:34,110,106,-8,0,0,0,0,0
UA,08/10/2019,607,N34222,ORD,20:58,20:51,118,110,-7,0,0,0,0,0
UA,08/10/2021,1422,N877UA,ORD,21:07,20:57,112,104,-10,0,0,0,0,0
UA,08/10/2022,604,N469UA,DEN,15:10,15:15,199,201,5,0,0,0,0,0
UA,08/10/2022,1046,N64844,ORD,23:59,23:40,114,103,-19,0,0,0,0,0
UA,08/10/2022,1559,N822UA,ORD,16:50,16:33,115,101,-17,0,0,0,0,0
UA,08/10/2022,2615,N851UA,IAD,23:35,00:26,73,81,51,43,0,8,0,0
UA,08/11/2017,1500,N473UA,ORD,16:42,16:42,110,103,0,0,0,0,0,0
UA,08/11/2019,607,N33209,ORD,20:58,20:54,118,115,-4,0,0,0,0,0
UA,08/11/2019,2341,N27733,ORD,14:48,14:38,108,102,-10,0,0,0,0,0
UA,08/11/2021,1422,N401UA,ORD,21:07,21:06,112,101,-1,0,0,0,0,0
UA,08/11/2022,604,N465UA,DEN,15:10,15:38,199,232,28,0,0,28,0,0
UA,08/11/2022,1046,N36444,ORD,23:59,23:46,114,102,-13,0,0,0,0,0
UA,08/11/2022,1559,N421UA,ORD,16:50,16:36,115,106,-14,0,0,0,0,0
UA,08/11/2022,2615,N801UA,IAD,23:35,01:22,73,61,107,107,0,0,0,0
UA,08/12/2017,1500,N473UA,ORD,16:42,16:21,110,92,-21,0,0,0,0,0
UA,08/12/2018,1409,N24702,ORD,08:52,08:56,112,99,4,0,0,0,0,0
